Q44,Q44A1,Q44A2,Q44A3,Q43,REQ43,Q36,Q45A1,Q45A3,Q45A5,D_SIZE,D_IND,D_INDSIZE,RIM_WT,year
1,0,1,1,1,1,2,3,2,2,2,15,152,2.59741773832826,2021
2, , , ,1,1,3,4,3,4,1,7,71,26.2463961951671,2021
2, , , ,1,1,2,5,5,4,1,5,51,33.5226097443862,2021
1,0,1,0,1,1,1,4,4,4,1,11,111,31.20805319982,2021
1,0,0,1,1,1,2,4,4,4,1,15,151,9.10421538450331,2021
1,0,1,1,1,1,1,5,5,5,1,7,71,19.5367324745238,2021
1,0,1,0,1,1,2,3,3,3,3,4,43,1.61001982062413,2021
1,0,0,1,1,1,2,4,4,2,1,3,31,6.81602988419286,2021
1,0,0,1,1,1,2,4,3,3,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,2,5,4,2,2,5,52,6.20625354072102,2021
1,0,0,1,1,1,2,4,4,4,3,6,63,1.16014401861238,2021
1,0,1,0,1,1,2,4,5,5,1,15,151,9.10421538450331,2021
1,0,1,0,1,1,3,4,4,3,1,11,111,31.20805319982,2021
1,1,0,0,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,3,4,4,4,1,7,71,26.2463961951671,2021
1,1,0,0,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
1,0,1,0,1,1,2,4,4,5,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,3,3,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,4,4,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,2,4,5,5,2,15,152,2.42136741944606,2021
1,1,0,0,1,1,2,4,4,4,2,5,52,6.20625354072102,2021
1,0,0,1,1,1,2,4,4,2,1,3,31,6.81602988419286,2021
1,0,1,0,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,3,2,2,12,122,5.66607170224287,2021
2, , , ,1,1,3,4,3,4,2,5,52,6.20625354072102,2021
1,0,0,1,1,1,2,4,4,3,1,6,61,28.6850950280012,2021
2, , , ,1,1,2,3,3,3,2,12,122,6.26968405031526,2021
1,1,0,0,1,1,2,3,4,3,2,12,122,5.66607170224287,2021
2, , , ,1,1,3,4,3,4,1,12,121,26.4814970140077,2021
2, , , ,1,1,2,3,4,3,3,12,123,2.21254172392332,2021
1,0,1,1,1,1,2,5,5,5,2,12,122,6.26968405031526,2021
1,0,0,1,1,1,2,5,5,5,3,12,123,2.21254172392332,2021
1,0,0,1,1,1,3,5,5,5,1,6,61,26.8604833540502,2021
2, , , ,1,1,3,3,3,3,1,1,11,8.33245892175621,2021
2, , , ,1,1,3,3,2,3,2,12,122,6.26968405031526,2021
2, , , ,1,1,3,3,3,3,1,6,61,26.8604833540502,2021
2, , , ,1,1,2,5,4,3,2,6,62,6.23660612991185,2021
2, , , ,1,1,2,5,4,3,2,6,62,6.23660612991185,2021
2, , , ,1,1,2,4,4,3,2,6,62,6.23660612991185,2021
2, , , ,1,1,3,4,4,3,1,4,41,31.4207003691573,2021
2, , , ,1,1,2,4,3,3,1,1,11,8.33245892175621,2021
2, , , ,1,1,2,3,3,3,1,5,51,35.7997744653139,2021
2, , , ,1,1,2,4,4,3,1,4,41,31.4207003691573,2021
2, , , ,1,1,2,4,4,2,1,4,41,31.4207003691573,2021
1,0,1,0,1,1,1,3,3,2,1,6,61,28.6850950280012,2021
1,0,1,0,1,1,2,3,3,2,2,4,42,6.65059731886868,2021
2, , , ,1,1,3,4,3,3,1,4,41,31.4207003691573,2021
1,0,1,0,1,1,2,4,3,3,2,4,42,6.65059731886868,2021
2, , , ,1,1,1,5,4,4,3,10,103,1.48634528115588,2021
2, , , ,1,1,2,5,3,3,1,4,41,33.5550840264281,2021
2, , , ,1,1,2,3,2,3,2,12,122,5.66607170224287,2021
2, , , ,1,1,2,5,3,3,1,4,41,33.5550840264281,2021
2, , , ,1,1,3,4,2,1,3,10,103,1.48634528115588,2021
1,0,1,0,1,1,2,4,4,3,2,4,42,6.65059731886868,2021
1,0,0,1,1,1,2,3,3,3,1,2,21,65.3809324770437,2021
1,1,0,0,1,1,3,5,4,3,3,10,103,1.48634528115588,2021
1,0,1,0,1,1,3,4,4,4,3,4,43,1.61001982062413,2021
2, , , ,1,1,3,3,5,3,1,4,41,31.4207003691573,2021
2, , , ,1,1,2,4,4,4,1,2,21,65.3809324770437,2021
2, , , ,1,1,2,3,3,2,2,6,62,6.23660612991185,2021
2, , , ,1,1,2,4,3,4,1,5,51,35.7997744653139,2021
2, , , ,1,1,2,5,5,5,1,5,51,33.5226097443862,2021
2, , , ,1,1,2,4,4,4,1,5,51,33.5226097443862,2021
2, , , ,1,1,2,4,4,4,1,5,51,35.7997744653139,2021
1,0,1,0,1,1,2,5,5,3,2,4,42,6.25585108635195,2021
1,0,1,0,1,1,3,4,3,3,2,4,42,6.65059731886868,2021
1,0,0,1,1,1,3,3,3,3,1,2,21,65.3809324770437,2021
1,1,0,1,1,1,1,5,5,3,3,6,63,1.08634916739233,2021
1,0,1,0,1,1,2,4,3,2,2,4,42,6.65059731886868,2021
1,0,1,0,1,1,3,4,4,4,2,4,42,6.65059731886868,2021
1,1,0,0,1,1,1,5,4,5,3,6,63,1.08634916739233,2021
1,0,1,0,1,1,2,4,4,4,3,4,43,1.61001982062413,2021
1,0,0,1,1,1,2,3,3,3,3,13,133,1.88615230779499,2021
2, , , ,1,1,2,3,2,1,1,4,41,31.4207003691573,2021
1,0,0,1,1,1,2,3,3,3,1,2,21,61.5002469481631,2021
2, , , ,1,1,2,4,4,3,1,4,41,31.4207003691573,2021
2, , , ,1,1,3,4,3,2,1,4,41,31.4207003691573,2021
2, , , ,1,1,2,3,3,1,1,4,41,31.4207003691573,2021
2, , , ,1,1,2,4,4,2,1,4,41,31.4207003691573,2021
2, , , ,1,1,1,5,5,5,1,5,51,33.5226097443862,2021
2, , , ,1,1,1,3,3,3,1,5,51,33.5226097443862,2021
2, , , ,1,1,2,4,4,2,1,5,51,45.035560475349,2021
1,0,1,0,1,1,3,5,4,2,2,4,42,6.65059731886868,2021
1,1,0,1,1,1,2,4,4,3,2,8,82,6.51661688545411,2021
2, , , ,1,1,2,4,3,3,1,5,51,33.5226097443862,2021
1,0,1,1,1,1,2,3,3,3,2,8,82,6.51661688545411,2021
1,0,1,1,1,1,2,5,4,5,2,12,122,6.26968405031526,2021
2, , , ,1,1,2,3,3,3,1,5,51,33.5226097443862,2021
2, , , ,1,1,2,5,5,2,1,4,41,31.4207003691573,2021
1,0,1,1,1,1,2,4,3,4,2,12,122,6.26968405031526,2021
2, , , ,1,1,2,4,5,3,2,4,42,6.22756377148426,2021
1,0,0,1,1,1,2,4,4,3,1,3,31,6.41146440104849,2021
2, , , ,1,1,3,3,4,3,2,4,42,6.22756377148426,2021
1,0,1,1,1,1,2,5,5,5,2,12,122,6.26968405031526,2021
1,0,1,0,1,1,2,3,3,2,1,2,21,61.5002469481631,2021
1,0,1,1,1,1,2,1,1,1,1,12,121,37.9929269465263,2021
2, , , ,1,1,2,4,4,3,2,12,122,5.66607170224287,2021
1,0,1,1,1,1,2,4,5,4,2,12,122,6.26968405031526,2021
2, , , ,1,1,3,3,3,2,1,6,61,28.6850950280012,2021
1,0,1,1,1,1,2,5,5,5,1,13,131,5.70451628746913,2021
2, , , ,1,1,2,4,3,4,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,2,4,4,3,3,3,33,1.07212889489117,2021
1,1,0,0,1,1,3,1,1,1,3,12,123,2.36283795669626,2021
1,1,0,0,1,1,2,5,4,4,3,10,103,1.48634528115588,2021
1,0,0,1,1,1,1,5,4,3,1,4,41,31.4207003691573,2021
1,0,1,1,1,1,2,1,1,1,3,12,123,2.22259169959583,2021
2, , , ,1,1,2,5,4,4,1,5,51,33.5226097443862,2021
2, , , ,1,1,2,5,4,3,1,5,51,33.5226097443862,2021
1,0,0,1,1,1,2,1,1,1,3,12,123,2.36283795669626,2021
1,0,0,1,1,1,2,4,4,3,1,3,31,6.81602988419286,2021
2, , , ,1,1,3,5,4,3,1,5,51,33.5226097443862,2021
1,0,0,1,1,1,2,5,5,5,1,13,131,5.70451628746913,2021
2, , , ,1,1,2,5,4,3,1,5,51,33.5226097443862,2021
1,0,0,1,1,1,3,5,5,5,1,13,131,5.70451628746913,2021
2, , , ,1,1,2,4,4,3,1,5,51,33.5226097443862,2021
1,0,0,1,1,1,2,4,4,4,1,13,131,7.20878917586585,2021
2, , , ,1,1,3,3,3,3,1,5,51,45.035560475349,2021
1,0,0,1,1,1,2,4,4,4,2,8,82,6.51661688545411,2021
2, , , ,1,1,3,1,1,1,2,12,122,6.05096353151803,2021
1,0,1,1,1,1,2,3,3,3,1,8,81,31.5229560271105,2021
1,1,0,1,1,1,1,4,3,2,2,11,112,6.14534723944127,2021
1,0,1,0,1,1,3,4,4,4,1,13,131,7.66366611089853,2021
2, , , ,1,1,2,4,4,3,1,1,11,8.33245892175621,2021
1,0,1,0,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
1,0,0,1,5,3,2,4,1,3,1,2,21,65.3809324770437,2021
2, , , ,2,2,2,4,3,3,1,1,11,8.33245892175621,2021
2, , , ,1,1,3,5,5,3,2,12,122,5.66607170224287,2021
2, , , ,1,1,3,3,3,3,2,12,122,5.66607170224287,2021
1,0,0,1,1,1,2,4,4,3,2,12,122,5.66607170224287,2021
2, , , ,1,1,2,4,3,3,1,1,11,8.33245892175621,2021
2, , , ,1,1,3,4,3,4,1,5,51,33.5226097443862,2021
2, , , ,1,1,2,3,3,3,1,5,51,33.5226097443862,2021
1,0,0,1,1,1,2,1,1,1,3,12,123,1.1956889620623,2021
1,1,0,0,1,1,3,5,5,5,2,12,122,5.66607170224287,2021
1,1,0,0,1,1,2,4,4,3,3,15,153,1.19236784041401,2021
1,0,1,1,1,1,2,5,5,5,1,13,131,5.36592469864745,2021
1,0,0,1,1,1,3,4,4,4,1,13,131,5.70451628746913,2021
1,1,0,0,1,1,1,5,4,5,3,6,63,1.08634916739233,2021
1,0,0,1,1,1,2,5,5,5,2,13,132,2.97247087795347,2021
1,0,1,1,1,1,2,4,4,2,1,14,141,31.355618397313,2021
1,1,0,1,1,1,1,4,4,5,3,3,33,1.07212889489117,2021
1,0,1,0,1,1,3,3,3,3,2,2,22,8.16454379525888,2021
1,0,1,1,1,1,2,4,4,4,3,4,43,1.10188054955578,2021
1,1,0,1,1,1,2,2,3,2,3,2,23,1.70237109106585,2021
1,1,0,1,1,1,2,5,3,4,2,2,22,8.67972915675632,2021
1,1,0,1,1,1,1,4,4,3,3,2,23,1.75593999573909,2021
1,0,0,1,1,1,3,5,4,4,1,14,141,33.4855810870224,2021
2, , , ,1,1,3,5,5,4,1,14,141,33.4855810870224,2021
1,0,0,1,1,1,2,4,3,2,1,11,111,31.20805319982,2021
1,0,1,1,1,1,2,1,1,1,3,12,123,1.1956889620623,2021
1,0,0,1,1,1,2,3,4,3,2,2,22,8.67972915675632,2021
1,0,0,1,1,1,3,4,3,2,2,3,32,3.23118923369523,2021
1,0,1,0,1,1,2,3,3,3,2,4,42,6.65059731886868,2021
2, , , ,1,1,2,3,3,2,2,4,42,6.65059731886868,2021
2, , , ,1,1,2,2,2,3,2,2,22,8.67972915675632,2021
1,1,0,0,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,4,2,2,6,62,6.26493451766923,2021
1,0,1,0,1,1,3,4,4,1,1,4,41,33.5550840264281,2021
2, , , ,1,1,2,3,3,3,2,5,52,6.20625354072102,2021
1,0,1,0,1,1,2,3,3,3,1,11,111,31.20805319982,2021
2, , , ,1,1,2,4,3,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,3,4,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,5,5,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,3,4,4,2,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,3,3,2,2,2,22,8.67972915675632,2021
1,1,0,0,1,1,3,4,4,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,3,3,1,4,41,33.5550840264281,2021
1,1,0,0,1,1,2,4,3,3,2,5,52,6.20625354072102,2021
1,0,1,0,1,1,2,3,4,3,2,5,52,6.20625354072102,2021
1,0,0,1,1,1,3,4,4,3,2,9,92,5.52114552786372,2021
2, , , ,1,1,3,3,5,2,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,5,3,3,1,4,41,33.5550840264281,2021
1,0,1,0,1,1,2,4,3,3,2,5,52,6.20625354072102,2021
1,0,1,0,1,1,2,5,5,4,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,1,5,4,4,3,6,63,1.08634916739233,2021
2, , , ,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,1,4,4,4,3,6,63,1.08634916739233,2021
1,0,1,0,1,1,2,5,5,5,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,2,4,4,4,3,6,63,1.08634916739233,2021
1,1,0,0,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
1,0,0,1,1,1,2,3,4,4,2,15,152,2.42136741944606,2021
2, , , ,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
2, , , ,2,2,2,4,3,3,1,1,11,8.33245892175621,2021
1,1,0,0,1,1,2,4,4,3,3,6,63,1.08634916739233,2021
1,0,0,1,1,1,2,4,4,5,2,15,152,2.42136741944606,2021
1,1,0,0,1,1,3,4,4,3,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,1,4,4,4,3,6,63,1.08634916739233,2021
1,0,1,0,1,1,2,4,5,4,2,15,152,2.42136741944606,2021
1,0,1,0,1,1,3,4,5,1,1,4,41,31.5634218694613,2021
1,1,0,0,1,1,1,4,4,4,3,6,63,1.08634916739233,2021
2, , , ,1,1,3,4,4,4,2,5,52,6.20625354072102,2021
1,0,1,0,1,1,2,5,4,5,2,15,152,2.42136741944606,2021
1,1,0,0,1,1,2,4,4,3,3,6,63,1.08634916739233,2021
2, , , ,1,1,2,4,3,3,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,1,4,4,5,3,6,63,1.08634916739233,2021
2, , , ,1,1,2,5,3,3,1,9,91,7.09736441020042,2021
2, , , ,1,1,2,4,3,3,1,1,11,8.33245892175621,2021
1,1,0,0,1,1,1,5,4,4,3,6,63,1.08634916739233,2021
2, , , ,2,2,2,4,3,3,1,9,91,6.26194234979669,2021
2, , , ,1,1,2,4,4,3,1,9,91,7.09736441020042,2021
1,0,1,0,1,1,3,3,3,1,1,4,41,33.5550840264281,2021
1,1,0,0,1,1,1,5,4,4,3,6,63,1.08634916739233,2021
1,0,0,1,1,1,2,5,5,5,2,14,142,7.85625836330239,2021
1,1,0,0,1,1,1,5,5,4,3,6,63,1.08634916739233,2021
2, , , ,1,1,3,4,3,3,1,9,91,7.09736441020042,2021
1,0,1,0,1,1,2,4,3,3,1,10,101,13.7777824836091,2021
2, , , ,1,1,2,5,4,4,1,8,81,39.6553892789517,2021
2, , , ,1,1,2,4,4,3,1,9,91,7.09736441020042,2021
1,0,1,0,1,1,2,4,4,4,2,11,112,5.72882188613335,2021
2, , , ,1,1,2,4,4,4,1,6,61,28.6850950280012,2021
2, , , ,1,1,2,4,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,3,1,1,11,8.33245892175621,2021
2, , , ,1,1,2,4,3,4,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,1,5,5,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,3,3,2,1,6,61,28.6850950280012,2021
2, , , ,1,1,2,3,3,2,1,6,61,36.2493140743193,2021
1,1,0,0,1,1,1,4,4,5,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,1,4,4,4,3,8,83,2.48495991343302,2021
1,0,1,0,1,1,2,3,2,2,1,2,21,65.3809324770437,2021
1,0,1,0,1,1,3,5,5,5,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,2,5,5,4,3,2,23,1.80979125904423,2021
1,0,1,0,1,1,3,4,3,3,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,3,4,3,3,1,2,21,65.3809324770437,2021
1,1,0,0,1,1,3,5,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,3,2,1,12,1.90373817271972,2021
1,0,1,0,1,1,2,4,4,3,1,10,101,13.7777824836091,2021
1,0,1,0,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,2,5,4,4,1,9,91,7.09736441020042,2021
1,0,1,0,1,1,3,3,3,3,2,2,22,8.67972915675632,2021
1,0,1,0,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,3,3,3,2,6,62,6.26493451766923,2021
1,0,1,0,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,4,1,9,91,7.09736441020042,2021
2, , , ,1,1,3,4,3,3,2,1,12,2.55755492369168,2021
1,0,1,1,1,1,2,4,4,3,2,10,102,5.8100749018373,2021
1,0,1,0,1,1,1,5,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,3,1,8,81,26.0433248022289,2021
2, , , ,1,1,3,4,4,3,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,2,4,3,3,1,10,101,12.9600021449304,2021
1,0,1,0,1,1,2,4,4,5,2,11,112,5.72882188613335,2021
2, , , ,1,1,2,4,4,4,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,5,4,4,2,3,32,3.55924402069758,2021
1,0,1,0,1,1,2,4,3,3,1,10,101,12.9600021449304,2021
1,0,0,1,1,1,1,4,5,5,2,11,112,5.72882188613335,2021
1,0,1,0,1,1,2,3,3,3,1,8,81,26.0433248022289,2021
1,0,1,0,1,1,2,3,3,3,1,10,101,12.9600021449304,2021
2, , , ,1,1,1,4,3,3,2,11,112,5.72882188613335,2021
2, , , ,1,1,2,3,2,2,2,4,42,6.65059731886868,2021
1,1,0,0,1,1,2,4,4,5,2,11,112,5.72882188613335,2021
2, , , ,1,1,2,4,4,3,2,3,32,3.55924402069758,2021
2, , , ,1,1,2,5,5,5,2,4,42,6.65059731886868,2021
1,0,0,1,1,1,3,4,4,3,3,12,123,2.21254172392332,2021
2, , , ,1,1,2,3,3,3,2,4,42,6.65059731886868,2021
2, , , ,1,1,2,4,4,4,3,12,123,2.21254172392332,2021
1,0,0,1,1,1,2,5,3,4,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,4,3,2,12,122,5.66607170224287,2021
1,0,0,1,1,1,2,3,3,2,1,2,21,65.3809324770437,2021
1,1,0,0,1,1,3,5,4,3,2,12,122,5.66607170224287,2021
1,0,1,0,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,3,5,5,5,2,12,122,5.66607170224287,2021
2, , , ,1,1,2,5,4,4,2,4,42,6.22756377148426,2021
1,0,0,1,1,1,2,5,5,1,1,4,41,31.4207003691573,2021
1,1,0,0,1,1,2,5,5,4,1,8,81,29.5178326866313,2021
1,0,1,1,1,1,2,4,4,3,3,12,123,1.1956889620623,2021
2, , , ,1,1,2,4,4,4,1,5,51,33.5226097443862,2021
1,1,0,0,1,1,2,4,4,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,3,2,3,32,3.55924402069758,2021
1,1,0,0,1,1,1,4,4,4,3,3,33,1.07212889489117,2021
1,0,1,1,1,1,2,4,2,1,3,12,123,2.36283795669626,2021
1,1,0,0,1,1,1,4,3,3,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,2,4,3,3,1,8,81,34.9876020409285,2021
1,0,1,1,1,1,2,4,3,3,1,8,81,31.5229560271105,2021
1,0,1,0,1,1,3,4,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,3,2,12,122,5.66607170224287,2021
1,1,0,0,1,1,1,5,4,4,1,8,81,29.5178326866313,2021
1,0,0,1,1,1,2,4,4,4,2,6,62,6.66025391764815,2021
1,0,1,0,1,1,2,5,5,3,1,4,41,31.4207003691573,2021
1,0,1,0,1,1,3,3,3,3,2,2,22,8.67972915675632,2021
1,1,0,0,1,1,2,5,5,4,2,8,82,6.10210561288351,2021
1,0,0,1,1,1,2,4,5,4,2,11,112,5.72882188613335,2021
1,1,0,0,1,1,2,5,3,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,4,3,1,4,41,31.4207003691573,2021
1,1,0,0,1,1,2,5,5,4,2,8,82,6.10210561288351,2021
1,0,1,0,1,1,3,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,3,3,3,12,123,2.21254172392332,2021
1,0,1,0,1,1,2,5,5,3,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,3,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,3,3,5,3,3,12,123,2.21254172392332,2021
1,0,0,1,1,1,2,5,4,5,2,8,82,6.10210561288351,2021
1,0,1,1,1,1,2,4,3,3,2,14,142,7.85625836330239,2021
1,1,0,0,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
1,0,1,0,1,1,2,5,4,4,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,3,4,3,3,12,123,2.21254172392332,2021
1,0,1,0,1,1,2,4,4,3,1,11,111,29.3556990676791,2021
1,0,1,0,1,1,2,5,4,5,2,11,112,5.72882188613335,2021
1,0,1,0,1,1,2,5,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,3,2,12,122,5.66607170224287,2021
2, , , ,1,1,2,4,4,4,2,6,62,6.66025391764815,2021
1,1,0,0,1,1,1,4,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,3,4,5,3,3,12,123,2.21254172392332,2021
2, , , ,1,1,3,2,2,2,1,5,51,48.0947909554236,2021
1,1,0,0,1,1,1,5,5,5,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,5,3,3,3,2,23,1.75593999573909,2021
1,1,0,0,1,1,3,3,5,3,3,12,123,2.21254172392332,2021
1,1,0,0,1,1,2,4,5,4,2,11,112,5.72882188613335,2021
1,0,0,1,1,1,3,4,4,4,2,6,62,6.66025391764815,2021
1,0,1,0,1,1,2,5,5,5,2,8,82,6.10210561288351,2021
1,0,1,0,1,1,2,3,3,3,1,4,41,33.5550840264281,2021
2, , , ,1,1,2,4,3,3,1,6,61,26.8604833540502,2021
1,1,0,0,1,1,1,5,5,5,2,8,82,6.10210561288351,2021
1,0,1,0,1,1,2,4,4,4,2,2,22,8.67972915675632,2021
1,1,0,0,1,1,2,4,4,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,3,1,3,31,7.06240479368337,2021
2, , , ,1,1,2,5,4,4,1,6,61,26.8604833540502,2021
1,0,1,1,1,1,2,5,5,5,2,14,142,7.85625836330239,2021
1,1,0,1,1,1,1,5,3,5,3,9,93,1.62378325489448,2021
2, , , ,1,1,3,5,5,5,1,6,61,26.8604833540502,2021
1,1,0,0,1,1,1,5,4,4,3,9,93,1.62378325489448,2021
1,0,1,1,1,1,2,5,5,5,2,14,142,7.38995011429846,2021
1,1,0,1,1,1,1,5,5,4,3,9,93,1.62378325489448,2021
1,0,0,1,1,1,2,5,5,5,1,6,61,26.8604833540502,2021
1,1,0,0,1,1,1,5,5,4,3,9,93,1.62378325489448,2021
1,1,0,0,1,1,1,5,5,4,3,9,93,1.62378325489448,2021
2, , , ,1,1,2,5,5,5,2,12,122,5.66607170224287,2021
1,0,1,0,1,1,2,4,3,3,3,4,43,1.61001982062413,2021
1,0,0,1,1,1,2,3,3,3,2,6,62,6.66025391764815,2021
1,1,0,0,1,1,1,5,5,3,3,9,93,1.62378325489448,2021
1,1,0,0,1,1,3,5,4,3,3,10,103,1.48634528115588,2021
1,1,0,1,1,1,1,5,5,5,3,9,93,1.62378325489448,2021
2, , , ,1,1,2,5,5,5,2,12,122,5.64083540944172,2021
1,0,0,1,1,1,2,4,4,3,2,6,62,6.26493451766923,2021
2, , , ,1,1,2,4,4,3,1,3,31,7.06240479368337,2021
1,0,1,0,13,4,2,3,3,3,2,2,22,8.67972915675632,2021
1,1,0,0,1,1,2,5,4,3,3,10,103,1.48634528115588,2021
1,0,1,0,1,1,1,4,4,4,3,12,123,1.11963315550271,2021
2, , , ,1,1,2,4,4,4,1,5,51,33.5226097443862,2021
1,0,0,1,1,1,2,4,4,4,1,6,61,26.9824910890192,2021
2, , , ,1,1,2,5,3,3,3,12,123,1.11963315550271,2021
1,1,0,1,1,1,2,5,4,4,2,12,122,5.66607170224287,2021
2, , , ,1,1,2,4,4,3,1,5,51,33.5226097443862,2021
2, , , ,1,1,2,4,3,1,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,3,5,4,4,3,10,103,1.48634528115588,2021
2, , , ,1,1,2,3,3,3,3,12,123,1.11963315550271,2021
2, , , ,1,1,3,4,4,3,2,12,122,5.64083540944172,2021
2, , , ,1,1,2,3,5,3,2,5,52,6.20625354072102,2021
1,1,0,0,1,1,2,5,5,5,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,4,3,2,12,122,5.66607170224287,2021
1,1,0,0,1,1,2,3,3,3,3,12,123,1.11963315550271,2021
1,0,0,1,1,1,2,5,5,5,2,5,52,6.20625354072102,2021
1,0,0,1,1,1,2,4,4,4,2,12,122,5.64083540944172,2021
1,0,1,0,1,1,2,5,4,4,3,12,123,1.11963315550271,2021
1,0,0,1,1,1,2,4,3,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,3,3,3,3,1,6,61,28.6850950280012,2021
2, , , ,1,1,2,3,3,3,3,12,123,1.11963315550271,2021
2, , , ,1,1,2,4,3,2,1,4,41,31.4207003691573,2021
2, , , ,1,1,2,4,3,3,1,5,51,35.7997744653139,2021
1,1,0,0,1,1,2,5,4,4,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,2,4,4,4,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,4,2,2,5,52,6.20625354072102,2021
2, , , ,1,1,3,4,4,3,1,3,31,7.06240479368337,2021
2, , , ,1,1,2,2,2,2,1,2,21,65.3809324770437,2021
2, , , ,1,1,2,4,3,3,2,6,62,6.23660612991185,2021
1,1,0,0,1,1,2,5,5,1,3,12,123,1.11963315550271,2021
2, , , ,1,1,2,4,3,3,2,12,122,5.64083540944172,2021
2, , , ,1,1,3,4,3,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,5,4,5,1,5,51,35.7997744653139,2021
1,1,0,0,1,1,2,5,5,1,3,12,123,1.11963315550271,2021
2, , , ,1,1,2,4,3,3,2,6,62,6.23660612991185,2021
1,0,1,0,2,2,2,4,4,3,1,3,31,9.4879056437599,2021
1,1,0,0,1,1,2,5,5,5,3,12,123,1.11963315550271,2021
2, , , ,1,1,2,4,4,2,1,2,21,82.6217920323678,2021
2, , , ,1,1,2,4,4,4,2,5,52,6.20625354072102,2021
2, , , ,1,1,3,3,3,3,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,3,3,2,6,62,6.23660612991185,2021
1,0,1,0,1,1,2,4,4,3,3,12,123,1.11963315550271,2021
2, , , ,1,1,2,3,3,3,2,12,122,5.64083540944172,2021
1,0,0,1,1,1,2,4,3,4,3,5,53,2.33818225921667,2021
1,1,0,0,1,1,2,4,4,5,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,5,4,3,2,6,62,6.23660612991185,2021
1,1,0,0,1,1,2,4,4,4,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,2,4,4,3,3,12,123,1.11963315550271,2021
1,0,1,0,1,1,2,4,4,4,2,5,52,6.20625354072102,2021
2, , , ,1,1,2,4,4,3,2,5,52,6.20625354072102,2021
